,Truth,ASR_Predict,asr_acc,asr_wer,right_word
995,我今天不是要指責你們因為我知道裡面有一些真的是,我就不再此準理有造停有一些這的,0.260869565217391,0.739130434782609,"['我', '不', '有一些', '的', '']"
996,東區大學路那個,爭區大學路會的況,0.571428571428571,0.571428571428571,"['區大學路', '']"
997,套房改成兩間共用一個,套房改著很兩件更六一個,0.6,0.5,"['套房改', '兩', '一個', '']"
998,這因為是國發會給我們我們要,這位子國會更為我沒,0.307692307692308,0.692307692307692,"['這', '國', '會', '我', '']"
999,但只有一個就是剛剛提那一項,要九一個就港題內向,0.230769230769231,0.769230769230769,"['一個就', '']"
1000,因為你這個工程牽涉到,因裏自的跟成清折稿,0.1,0.9,"['因', '']"
1001,廁所改變一下降了兩千萬,廁所改變一下將的感之外,0.545454545454545,0.454545454545455,"['廁所改變一下', '']"
1002,那個會場要交出來,那個會材料講出來,0.625,0.375,"['那個會', '出來', '']"
1003,提高到十五億多,提改北十五億多,0.714285714285714,0.285714285714286,"['提', '十五億多', '']"
1004,報告委員我補充一下因為,員不同下因為,0.363636363636364,0.636363636363636,"['員', '下因為', '']"
1005,他就同意讓你們追加兩億五千萬,他就同言最佳點有前萬,0.285714285714286,0.714285714285714,"['他就同', '萬', '']"
1006,你們一直流標喔你們標不出去喔,澤表應該主需要,0,1,['']
1007,把那些老先生移到哪裡,把了有導現子一到的一去,0.2,0.9,"['把', '到', '']"
1008,增兩億五千萬國發會同意,兩一五較過通意,0.272727272727273,0.727272727272727,"['兩', '五', '意', '']"
1009,牽涉到長照的,吃最被慘走的,0.166666666666667,0.833333333333333,"['的', '']"
1010,所以就省兩千萬,這這三感千萬,0.285714285714286,0.714285714285714,"['千萬', '']"
1011,廁所修改降的兩千萬,是所修改的這的兩千萬,0.777777777777778,0.333333333333333,"['所修改', '的兩千萬', '']"
1012,但是你們要把廁所本來是,但次女要把廁所的來善,0.545454545454545,0.454545454545455,"['但', '要把廁所', '來', '']"
1013,已經慢了幾年了,一之賣的起年的,0.142857142857143,0.857142857142857,"['年', '']"
1014,你們是權責單位嗎,名是趁子單位了,0.375,0.625,"['是', '單位', '']"
1015,補了兩億五千萬,走了量印千萬,0.428571428571429,0.571428571428571,"['了', '千萬', '']"
1016,原料所以就是,電秒跑試者,0,1,['']
1017,國發會我們原則是要,我要會原則送不銷,0.333333333333333,0.777777777777778,"['我', '原則', '']"
1018,那個大概省兩千萬嗎,來戴生兩建萬,0.222222222222222,0.777777777777778,"['兩', '萬', '']"
1019,給了兩億五千萬,給的與六千萬,0.428571428571429,0.571428571428571,"['給', '千萬', '']"
1020,他的意見是說,他的意件事說,0.666666666666667,0.333333333333333,"['他的意', '說', '']"
1021,他的意見最重要是,他的一件這段,0.25,0.75,"['他的', '']"
1022,這樣夠還是不夠,在購來是不夠,0.428571428571429,0.571428571428571,"['是不夠', '']"
1023,這樣夠不夠,加不,0.2,0.8,"['不', '']"
1024,我的意思說我們回到一個基本的就是你們這一個工程已經延宕了,這個一思等回代的基本的就是年的自意的動存經簡單了,0.285714285714286,0.678571428571429,"['個', '基本的就是', '經', '了', '']"
1025,針對我們原來不符合計畫裡面所調整的部分就是,針對我們原來不符合計畫內所調整的部分就是,0.904761904761905,0.095238095238095,"['針對我們原來不符合計畫', '所調整的部分就是', '']"
1026,是包含軍方遷建到那個,是不包喊脂肪簽見到那個,0.5,0.6,"['是', '包', '到那個', '']"
1027,一百零九年要來執行的時候是有一些落差的,來一九年不要來自行的這是有一些摩查等,0.578947368421053,0.526315789473684,"['一', '九年', '要來', '行的', '是有一些', '']"
1028,現在國發會只給你兩億多兩億五千萬,是得國奧給力兩一多養義死下來,0.25,0.75,"['國', '給', '兩', '多', '']"
1029,那國發會叫你廁所的設計修改只省兩千萬,國防整一廁所的設計收的自次感結外,0.333333333333333,0.666666666666667,"['國', '廁所的設計', '']"
1030,但是現在國發會經過審查以後,但是現的國會軍的審查以後,0.692307692307692,0.307692307692308,"['但是現', '國', '會', '審查以後', '']"
1031,不是這個裡面十二億的部分是,不是這個裡面十二一的公分是,0.846153846153846,0.153846153846154,"['不是這個裡面十二', '的', '分是', '']"
1032,擺成獨立了這個部分他覺得不妥,那百成獨立的對部分他覺得不同,0.642857142857143,0.428571428571429,"['成獨立', '部分他覺得不', '']"
1033,整個計畫作為的時候其實是跟,整個計畫對為的所其十四跟,0.615384615384615,0.384615384615385,"['整個計畫', '為的', '其', '跟', '']"
1034,指台南榮家的部分我們當初講十五億的,是排入價不份我們到不長素業,0.117647058823529,0.882352941176471,"['我們', '']"
1035,還是要請我們調降下來我們預估,還最要請我們條降下了我們預估,0.785714285714286,0.214285714285714,"['還', '要請我們', '降下', '我們預估', '']"
1036,現在這一次所有偵附需要,性的這一次所有增副需要,0.636363636363636,0.363636363636364,"['這一次所有', '需要', '']"
1037,代辦機關出來的就是兩億五千萬,裁辦具關出來的就是兩一五前萬,0.714285714285714,0.285714285714286,"['辦', '關出來的就是兩', '五', '萬', '']"
1038,根據你們的方式,聚年的懂折幫自車子,0.142857142857143,1.28571428571429,"['的', '']"
1039,幾年了現在你們,幾年了了現在點的,0.714285714285714,0.428571428571429,"['幾年了', '現在', '']"
1040,結果你們從十二億多調到十七億,電點重小了一多條的時期,0.071428571428572,0.928571428571429,"['多', '']"
1041,找設計師重新訪價,找設計師從因房價,0.625,0.375,"['找設計師', '價', '']"
1042,因為包含這個物價的調整,對把這個部長的調整,0.454545454545455,0.545454545454545,"['這個', '的調整', '']"
1043,這裡面當然包含我們,很這略當然包含我們,0.777777777777778,0.333333333333333,"['這', '當然包含我們', '']"
1044,調整的部分都是經過,調整的部分都是經過,1,0,"['調整的部分都是經過', '']"
1045,看起來短差不多將近五億,看著短查早將炯無意,0.272727272727273,0.727272727272727,"['看', '短', '將', '']"
1046,我們代辦機關,水國和龍代辦機關,0.666666666666667,0.666666666666667,"['代辦機關', '']"
1047,夠不夠你還是流標嗎,不更點自個變嗎,0.222222222222222,0.777777777777778,"['不', '嗎', '']"
1048,房舍共用廁所的,房子退用廁作的,0.571428571428571,0.428571428571429,"['房', '用廁', '的', '']"
1049,報告我們沒有報五億,包爸我們沒有辦意,0.444444444444444,0.555555555555556,"['我們沒有', '']"
1050,出來以後的一個結果,出來由後的一個結果,0.888888888888889,0.111111111111111,"['出來', '後的一個結果', '']"
1051,他也只給你兩億多,帶嘴利然一隊,0,1,['']
1052,那筆錢還是要花嗎,比誰下下吧,0,1,['']
1053,安養四十間,阿兩次之間,0.2,0.8,"['間', '']"
1054,實際我們現在,此機我們現代,0.5,0.5,"['我們現', '']"
1055,報了將近五億,報了證警無意,0.333333333333333,0.666666666666667,"['報了', '']"
1056,他認為你按照原來一百零五年的編列標準到一百零九年,他認為沒按照原來一百一林的給著到的到一百零九年,0.666666666666667,0.333333333333333,"['他認為', '按照原來一百', '的', '到一百零九年', '']"
1057,我們希望在三月十八號之前取得這個修正計畫的核定,準希望在三月十八告自己取得這個修的句話的核理,0.608695652173913,0.391304347826087,"['希望在三月十八', '取得這個修', '的核', '']"
1058,那另外還有一個項目就是針對停車場的這個部分,來另外有一個項目就是針對停車場的這個部分,0.904761904761905,0.095238095238095,"['另外', '有一個項目就是針對停車場的這個部分', '']"
1059,就結束了是不是,所解作是實,0.142857142857143,0.857142857142857,"['是', '']"
1060,現在其實已經在公開招標了,呃甚了侄子語已應該公開到表,0.25,0.916666666666667,"['已', '公開', '']"
1061,因為到四月份就到期所以我們希望,因到四月份就報去所我們失,0.6,0.4,"['因', '到四月份就', '所', '我們', '']"
1062,你們從開始到現在拖了幾年了,回的陳開銷下托特幾念的,0.153846153846154,0.846153846153846,"['開', '幾', '']"
1063,三月份再流標這個案子會怎麼樣,在月份在流標自來做這樣,0.428571428571429,0.642857142857143,"['月份', '流標', '這', '樣', '']"
1064,購案招標文件的修正,動案都標五店的修正,0.555555555555556,0.444444444444444,"['案', '標', '的修正', '']"
1065,重新調整完以後報修正計畫,陳經調等玩一部帶休的計畫,0.25,0.75,"['調', '計畫', '']"
1066,代辦機關找設計單位,帶的舉辦早四機單位,0.444444444444444,0.777777777777778,"['辦', '機', '單位', '']"
1067,建照過期了你要怎麼展延,到再過起業也所戰業,0.090909090909091,0.909090909090909,"['過', '']"
1068,如果有需要做微幅的調整,如果有需要對維土的調整,0.727272727272727,0.272727272727273,"['如果有需要', '的調整', '']"
1069,三月份再流標這個工程會怎麼樣,三月份在流標這動作怎麼,0.571428571428571,0.428571428571429,"['三月份', '流標這', '怎麼', '']"
1070,這個建照的部分還要再努力,是震到的部分還要等努力,0.583333333333333,0.416666666666667,"['的部分還要', '努力', '']"
1071,這個案子裡面後面比較大的問題,三個明天後面比較把問,0.428571428571429,0.571428571428571,"['個', '後面比較', '問', '']"
1072,所以這個部分我們會請,最這個部分我們會盡,0.7,0.3,"['這個部分我們會', '']"
1073,所以這個進度的延宕,還稅這進度的營感,0.444444444444444,0.555555555555556,"['這', '進度的', '']"
1074,台南市政府也會配合,他自政府也被配合,0.555555555555556,0.444444444444444,"['政府也', '配合', '']"
1075,會再掛上網去招標,會在報早我去造量,0.25,0.75,"['會', '去', '']"
1076,會調整兩千多萬,會條點兩千多萬,0.714285714285714,0.285714285714286,"['會', '兩千多萬', '']"
1077,這裡面有一點點差價,比隊有一點列差量,0.444444444444444,0.555555555555556,"['有一點', '差', '']"
1078,三月份再流標會怎麼樣,三日個在流表不這麼,0.3,0.7,"['三', '流', '麼', '']"
1079,是建照的部分,一是見到的部分,0.666666666666667,0.5,"['是', '的部分', '']"
1080,這個案子還可以繼續展延嗎,甩仔的急載點們,0,1,['']
1081,那些望在短期之內,那希望的短期資內,0.625,0.375,"['那', '望', '短期', '內', '']"
1082,這部分也要減列,這部會了解妹,0.285714285714286,0.714285714285714,"['這部', '']"
1083,起始營區的部分,沒元一區的部份,0.428571428571429,0.571428571428571,"['區的部', '']"
1084,盡快核定這個案子,盡快合避的來,0.25,0.75,"['盡快', '']"
1085,能夠順利來進行,沒有最裡來進行,0.428571428571429,0.571428571428571,"['來進行', '']"
1086,那這個部分,那這個不份,0.6,0.4,"['那這個', '']"
1087,能夠正式的來,那頓死的來,0.333333333333333,0.666666666666667,"['的來', '']"
1088,交付或其他不正當方法取得之營業秘密資訊,小付其他不正當方法取得自音樂面妹資訊,0.631578947368421,0.368421052631579,"['付', '其他不正當方法取得', '資訊', '']"
1089,好謝謝王定宇王委員來李副主委人請回,只行網地王的不助等景配,0.058823529411765,0.941176470588235,"['王', '']"
1090,敵對勢力以刺探收集竊取洩漏,的是利一次的收職竊取泄露,0.230769230769231,0.769230769230769,"['收', '竊取', '']"
1091,算是我們情報機關認定足以影響,算至我們請報機關正變足於影響,0.642857142857143,0.357142857142857,"['算', '我們', '報機關', '足', '影響', '']"
1092,影響到台南好幾個跨區的,影想召開在逃幾的過區的,0.363636363636364,0.636363636363636,"['影', '幾', '區的', '']"
1093,到底是橫向跟國發會通的問題,到底是很想跟國花被貴的問題,0.615384615384615,0.384615384615385,"['到底是', '跟國', '的問題', '']"
1094,好不好我會繼續追蹤這個案子謝謝,和計續最都在早謝,0.133333333333333,0.866666666666667,"['續', '謝', '']"
1095,那流標的話最壞的打算,那表掉的價這把的打算,0.5,0.5,"['那', '的', '的打算', '']"
1096,這個跟局長來討論一下,這個跟直打來討論下,0.7,0.3,"['這個跟', '來討論', '下', '']"
1097,其實過去這幾年也都很多人在關心,其實過去的幾年動端的關係,0.466666666666667,0.533333333333333,"['其實過去', '幾年', '關', '']"
1098,那到的這個大同公司,好那到的這個打動當時,0.555555555555556,0.555555555555556,"['那到的這個', '']"
1099,你不能保證一定標出去我坦白講,你一個的寶自己這高做需要他來講,0.214285714285714,0.928571428571429,"['你', '一', '講', '']"
1100,修正之後第七條的部分,手正則要第七條的度算啦,0.5,0.6,"['正', '第七條的', '']"
1101,明訂為外國勢力或境外,你地名被外國斯六或之外,0.4,0.7,"['外國', '或', '外', '']"
1102,到三月份如果流標這個案子得要,在三月個多流掉自來子料,0.285714285714286,0.714285714285714,"['三月', '個', '子', '']"
1103,剛才我也聊到這個國家,欸大照我沒聊到著國家,0.5,0.6,"['我', '聊到', '國家', '']"
1104,延伸出來變戰略情報,結順出來變在,0.333333333333333,0.666666666666667,"['出來變', '']"
1105,這一個工程,這個這個工程,0.8,0.4,"['這', '個工程', '']"
1106,還是我們內部整理資料太慢,還從內部這比照拍慢,0.333333333333333,0.666666666666667,"['還', '內部', '慢', '']"
1107,那怎麼會搞成這個樣子,想麼打資這樣子,0.4,0.6,"['麼', '這', '樣子', '']"
1108,定義上來講其實,第上來講其實,0.714285714285714,0.285714285714286,"['上來講其實', '']"
1109,最近有蠻多人在,所這就蠻都人待,0.285714285714286,0.714285714285714,"['蠻', '人', '']"
1110,國安的情報,安的傾導,0.4,0.6,"['安的', '']"
1111,情蒐跟研悉對不對,請銷本演習的人,0,1,['']
1112,有些非戰之罪,我現非在之罪,0.5,0.5,"['非', '之罪', '']"
1113,那時候你要有些交代喔,那所立要去交大,0.3,0.7,"['那', '要', '交', '']"
1114,但有些我覺得,有效覺得,0.5,0.5,"['有', '覺得', '']"
1115,理論上原則上應該是,欸各長原的爛的,0.111111111111111,0.888888888888889,"['原', '']"
1116,如果到三月份,不了三月份,0.5,0.5,"['三月份', '']"
1117,建照要重新來,解到手起來,0.166666666666667,0.833333333333333,"['來', '']"
1118,也就說現在,也就算這在,0.6,0.4,"['也就', '在', '']"
1119,商業間諜也,三月件別,0,1,['']
1120,自己的不是我們要去聽就聽得,數舉的不作我們要去評種聽的,0.538461538461538,0.461538461538462,"['的不', '我們要去', '聽', '']"
1121,我們公務門沒有好介入,門定多的救了,0.1,0.9,"['門', '']"
1122,我們平常對於外外來,成平種對快外,0.333333333333333,0.666666666666667,"['平', '對', '外', '']"
1123,這個相關的情報的掌握是什麼樣,這個相關的情報的掌握是怎麼樣,0.928571428571429,0.071428571428572,"['這個相關的情報的掌握是', '麼樣', '']"
1124,也要經過一定的程序要經過,軍規定程序可峻蔚,0.25,0.75,"['定', '程序', '']"
1125,市場派的這個三圓建設,市場派的這個參用建策,0.7,0.3,"['市場派的這個', '建', '']"
1126,的資訊我們會掌握,的具有持雄會重了,0.25,0.75,"['的', '會', '']"
1127,我們就算要,我們做到用,0.4,0.6,"['我們', '']"
1128,這個事情如果是民間,做蘇命多明確,0,1,['']
1129,近一步的增資,是過重況政治,0,1,['']
1130,關係到經營權是不是易主,發現到精全示輪地主,0.181818181818182,0.818181818181818,"['到', '主', '']"
1131,在其中其實一直備受關注的,那其中解是一直備受關,0.583333333333333,0.416666666666667,"['其中', '一直備受關', '']"
1132,當然是包括這個市場派的,法日包括者市長開的,0.363636363636364,0.636363636363636,"['包括', '市', '的', '']"
1133,的董事長王光祥的,董事長楊動想的,0.5,0.5,"['董事長', '的', '']"
1134,跟中國知名的地產商,跟整個真年的地產商,0.555555555555556,0.444444444444444,"['跟', '的地產商', '']"
1135,我跟委員報告,呃國我共為報,0.333333333333333,1,"['我', '報', '']"
1136,那過去當然是被,來過去的蘭是備,0.428571428571429,0.571428571428571,"['過去', '是', '']"
1137,我們不會直接就涉入,本各輸修有攝,0,1,['']
1138,那麼而且是我們,和絕熱我門,0.142857142857143,0.857142857142857,"['我', '']"
1139,但有一些國內的,有躍國內寶,0.428571428571429,0.571428571428571,"['有', '國內', '']"
1140,看當中我們也發覺,看動作物也發覺,0.5,0.5,"['看', '也發覺', '']"
1141,任國龍有關係,那國老友關係,0.5,0.5,"['國', '關係', '']"
1142,那到月底的時候要,到對比的手量,0.25,0.75,"['到', '的', '']"
1143,發覺疑點以後,他的一點與後,0.333333333333333,0.666666666666667,"['點', '後', '']"
1144,拿這個案子來問,查的案子來,0.428571428571429,0.571428571428571,"['案子來', '']"
1145,為什麼我會特別,為什麼會特別,0.857142857142857,0.142857142857143,"['為什麼', '會特別', '']"
1146,我們一定會先問一下,本立額休會的,0.111111111111111,0.888888888888889,"['會', '']"
1147,那不知道局長對於,那不到局長貝,0.5,0.5,"['那不', '局長', '']"
1148,召開的股東會,召開的股動會,0.833333333333333,0.166666666666667,"['召開的股', '會', '']"
1149,其實在媒體上面,謝實在美底商秒,0.285714285714286,0.714285714285714,"['實在', '']"
1150,相關的部會,相關的不貴,0.6,0.4,"['相關的', '']"
1151,整個案件在,什麼安覺的,0,1,['']
1152,這個事情除了這個權責單位在追以外,這個事情竹了的權責單位在這與外,0.6875,0.3125,"['這個事情', '了', '權責單位在', '外', '']"
1153,不知道局長這邊你們的掌握的狀況是,早局長這邊你們的掌握的狀況式,0.75,0.25,"['局長這邊你們的掌握的狀況', '']"
1154,違法繞道投資大同公司百分之十八,違法遭到投資打的王是是爸爸,0.266666666666667,0.733333333333333,"['違法', '投資', '']"
1155,這個將近百分之十五的股份,這個假接受發的股份,0.416666666666667,0.583333333333333,"['這個', '的股份', '']"
1156,所以我想特別在這邊問的原因就是,所我想特別的這邊萬的員就是,0.666666666666667,0.333333333333333,"['所', '我想特別', '這邊', '的', '就是', '']"
1157,隨之隨即就有兩大外資,水之隨機者有兩大外資,0.7,0.3,"['之隨', '有兩大外資', '']"
1158,他們如果招開這方面研討會的時候,當若照的是幫研討配合,0.133333333333333,0.866666666666667,"['研討', '']"
1159,提供我們所掌握到的訊息,提本我們所掌握報訊息,0.727272727272727,0.272727272727273,"['提', '我們所掌握', '訊息', '']"
1160,那我會特別在這邊問局長是因為,美我特別的為穩局場是因為,0.5,0.5,"['我', '特別', '局', '是因為', '']"
1161,那但是在他出清股份以後,那但是在大租金股份由,0.545454545454545,0.454545454545455,"['那但是在', '股份', '']"
1162,證實這個百分之十八已經都處分了,暫實這十八百軍的處分,0.4,0.6,"['實這', '十八', '處分', '']"
1163,所以被懷疑是左手換右手,這被懷於左所伴用,0.272727272727273,0.727272727272727,"['被懷', '左', '']"
1164,投資專戶吃下,虧掌股私下,0.166666666666667,0.833333333333333,"['下', '']"
1165,那繞這個繞,那造這個而造,0.6,0.6,"['那', '這個', '']"
1166,我們去參與參與了以後,本去參與有,0.3,0.7,"['去參與', '']"
1167,我先跟你說明一下,那個人說明下喔,0.375,0.75,"['說明', '下', '']"
1168,委員講過將,光員掌握專,0.2,0.8,"['員', '']"
1169,關於別的部會的,欸以別的到隊了,0.285714285714286,0.714285714285714,"['別的', '']"
1170,跟龍峰國際透過,可龍分國際透過,0.714285714285714,0.285714285714286,"['龍', '國際透過', '']"
1171,當然這個有媒體報導說,當然這個有媒體報告,0.8,0.2,"['當然這個有媒體報', '']"
1172,就已經這個金管會,監這個監討會,0.375,0.625,"['這個', '會', '']"
1173,國安單位有所掌握,所安單位有所掌握,0.875,0.125,"['安單位有所掌握', '']"
1174,我跟委員報告,中於報,0.166666666666667,0.833333333333333,"['報', '']"
1175,這些狀況我們會掌握,出證會掌握,0.333333333333333,0.666666666666667,"['會掌握', '']"
1176,就是金管會其實在,就是監管位決賽,0.375,0.625,"['就是', '管', '']"
1177,也會邀請我們去,會到去我們去,0.571428571428571,0.428571428571429,"['會', '我們去', '']"
1178,有看到一個相關報導,看到一個相關報導,0.888888888888889,0.111111111111111,"['看到一個相關報導', '']"
1179,那所以要求處分,他所要求煮飯,0.428571428571429,0.571428571428571,"['所', '要求', '']"
1180,就認定任國龍,核認變證國能,0.333333333333333,0.666666666666667,"['認', '國', '']"
1181,那去年終的時候,那去年中的時候,0.857142857142857,0.142857142857143,"['那去年', '的時候', '']"
1182,他人的名義,他能民意,0.2,0.8,"['他', '']"
1183,去年一月的時候,一月的時,0.571428571428571,0.428571428571429,"['一月的時', '']"
1184,的這個全軍公文檔案管理系統,的這個陳真公文檔案管理系導,0.769230769230769,0.230769230769231,"['的這個', '公文檔案管理系', '']"
1185,關單位可以掌握資料跟做的情蒐,單位給找握資料跟做的輕鬆,0.571428571428571,0.428571428571429,"['單位', '握資料跟做的', '']"
1186,所以這邊我們當然會非常的,這邊我們大會被查了,0.416666666666667,0.583333333333333,"['這邊我們', '會', '']"
1187,我們現在各級政府的這相關案子,我們下各級政府的這相法案,0.714285714285714,0.285714285714286,"['我們', '各級政府的這相', '案', '']"
1188,不用講總統府的案子,得中況組的案子來,0.333333333333333,0.777777777777778,"['的案子', '']"
1189,很多人會關心大同公司的,很多人會關心打到公司的,0.818181818181818,0.181818181818182,"['很多人會關心', '公司的', '']"
1190,這個權責單位當然會去追查,的全責單位到我就最查然,0.333333333333333,0.75,"['責單位', '查', '']"
1191,希望說這個跟權責單位因為,希望做這跟權則答位用,0.5,0.5,"['希望', '這', '跟權', '位', '']"
1192,還有戰區管理系資訊系統,還占具管理師資訊去等,0.454545454545455,0.545454545454545,"['還', '管理', '資訊', '']"
1193,他其實有做電子系統這些,那解釋這電子系統這些,0.545454545454545,0.454545454545455,"['電子系統這些', '']"
1194,立法院的這些資料拉,立法院的這些資料了,0.888888888888889,0.111111111111111,"['立法院的這些資料', '']"
1195,一般的權責單位可能又不太一樣,一般的全責單位改個不太一樣,0.714285714285714,0.285714285714286,"['一般的', '責單位', '不太一樣', '']"
1196,承包的承接的這些業務,承報的承接罪業,0.5,0.5,"['承', '的承接', '業', '']"
1197,因為他除了是家電以外,所要主要是家電影外,0.4,0.6,"['是家電', '外', '']"
1198,國安單位有掌握了,館單位要掌握,0.5,0.5,"['單位', '掌握', '']"
1199,而且他這方面產品其實,了解來這方備產品間,0.4,0.6,"['這方', '產品', '']"
1200,一些輿論上面的說明,培謝娛樂上面的說明,0.555555555555556,0.444444444444444,"['上面的說明', '']"
1201,所以我想局長當然,所以響品質長辦,0.375,0.625,"['所以', '長', '']"
1202,專責情蒐的電展室,專著輕騷的電展示,0.5,0.5,"['專', '的電展', '']"
1203,其實到國防部裡面,其實到個防部裡面,0.875,0.125,"['其實到', '防部裡面', '']"
1204,有資料是說,有資料之說,0.8,0.2,"['有資料', '說', '']"
1205,等等這些機密資料,那個這些機密資的,0.625,0.375,"['這些機密資', '']"
1206,這個大同公司他,這個大光室來,0.428571428571429,0.571428571428571,"['這個大', '']"
1207,司法院的資料等等,四法院的資料跟的,0.625,0.375,"['法院的資料', '']"
1208,多講就說為什麼,講的示為什麼,0.571428571428571,0.428571428571429,"['講', '為什麼', '']"
1209,包了很多台灣,好冷都台灣,0.333333333333333,0.666666666666667,"['台灣', '']"
1210,這個經營狀況,這今營狀況,0.666666666666667,0.333333333333333,"['這', '營狀況', '']"
1211,嚴密性當然跟,也密性的,0.333333333333333,0.666666666666667,"['密性', '']"
1212,這邊可能也不用我,是這邊的那一邊,0.25,0.875,"['這邊', '']"
1213,這方面的產品,這方面的產品,1,0,"['這方面的產品', '']"
1214,但是我們看到了,但是我們看到,0.857142857142857,0.142857142857143,"['但是我們看到', '']"
1215,其實這些都是,十四是都是,0.333333333333333,0.666666666666667,"['都是', '']"
1216,對待的地方所以我這邊想進一步問局長就是說,所的預法就有的隊的進公管局長就座,0.25,0.75,"['所', '進', '局長就', '']"
1217,不代表他早上開完會資訊出去就不管了,帶個聊找到開會合蘇人衝去主吧,0.176470588235294,0.882352941176471,"['開', '會', '去', '']"
1218,這個現在民間企業商業的這個,這個現在明天七業三月的這個,0.615384615384615,0.384615384615385,"['這個現在', '業', '的這個', '']"
1219,可能會影響國安的原因因為其實現在商業,可能會一響國安的元尤其是社商業,0.555555555555556,0.444444444444444,"['可能會', '響國安的', '其', '商業', '']"
1220,這個一般的權責單位行政單位還要,這個一般的全責單位請各單位還要,0.8,0.2,"['這個一般的', '責單位', '單位還要', '']"
1221,可能有些及時,有力起死做高委員同燈,0.166666666666667,1.66666666666667,"['有', '']"
1222,這個國安的相關的,這個公安的相關的,0.875,0.125,"['這個', '安的相關的', '']"
1223,從到局裡面服務以後,導居民服與後,0.222222222222222,0.777777777777778,"['服', '後', '']"
1224,目前跟權責機關,目前跟權責計畫,0.714285714285714,0.285714285714286,"['目前跟權責', '']"
1225,我每天早上有個會議,們院小段我會音,0.222222222222222,0.888888888888889,"['我', '會', '']"
1226,都會有必需要更嚴謹,會有必須要半年景,0.444444444444444,0.555555555555556,"['會有必', '要', '']"
1227,恐怕是國安單位會比,恐怕的關單位會避,0.555555555555556,0.444444444444444,"['恐怕', '單位會', '']"
1228,乃至於他承包相關的工作,是來最達成發相關本所,0.181818181818182,0.818181818181818,"['相關', '']"
1229,有沒有及時性的聯繫,及時性的聯繫,0.666666666666667,0.333333333333333,"['及時性的聯繫', '']"
1230,這會議就把當天,做故意就保動電,0.142857142857143,0.857142857142857,"['就', '']"
1231,所以我想這也是,曾與核下再也助,0.142857142857143,0.857142857142857,"['也', '']"
1232,商業間諜列入,呃商業陣給列容,0.5,0.666666666666667,"['商業', '列', '']"
1233,金這個金管會這些的,今這經趕快這些的,0.444444444444444,0.555555555555556,"['這', '這些的', '']"
1234,這晴空法第七條為什麼我們把,請問把地起調怎麼辦,0.076923076923077,0.923076923076923,"['把', '']"
1235,很多他跟我們的政府,的他跟我們的政府,0.777777777777778,0.222222222222222,"['他跟我們的政府', '']"
1236,即時性的聯繫怎麼樣,其資深的聯系怎麼量,0.444444444444444,0.555555555555556,"['的聯', '怎麼', '']"
1237,如同我剛剛講的有一些,主動八獎原心,0,1,['']
1238,回應道剛才我剛剛講,回應大剛早八講的,0.444444444444444,0.666666666666667,"['回應', '剛', '講', '']"
1239,是我跟委員報告,共報,0.142857142857143,0.857142857142857,"['報', '']"
1240,資訊的這個連結,資訊的這個聯結,0.857142857142857,0.142857142857143,"['資訊的這個', '結', '']"
1241,這當中白天,這東作白院,0.4,0.6,"['這', '白', '']"
1242,資訊的掌握,生市的掌握,0.6,0.4,"['的掌握', '']"
1243,或昨天狀況,隔列狀況,0.4,0.6,"['狀況', '']"
1244,橫向的聯繫,很享的聯繫,0.6,0.4,"['的聯繫', '']"
1245,清楚那所以這個,請楚來在這個,0.428571428571429,0.571428571428571,"['楚', '這個', '']"
1246,包括經濟部,好告經濟度,0.4,0.6,"['經濟', '']"
1247,這我們同步的,這傳動的,0.333333333333333,0.666666666666667,"['這', '的', '']"
1248,做的這個國安層級的這個分類是不是,是的這個國安成級個這分配之,0.5,0.5,"['的這個國安', '級', '個', '分', '']"
1249,來去做這個影響的評估那,來具作這個影響的評估爛,0.727272727272727,0.272727272727273,"['來', '這個影響的評估', '']"
1250,因為現在這些方面的危害,日訊的是方面各個危開,0.272727272727273,0.818181818181818,"['方面', '危', '']"
1251,影響到國安的這個部分也是成為,請想的國安的這部分也是成為,0.714285714285714,0.285714285714286,"['國安的這', '部分也是成為', '']"
1252,在針對我們剛剛講這晴空法,在針對我們大講個情燈買,0.5,0.5,"['在針對我們', '講', '']"
1253,商業間諜乃至於說民間企業,商業見諜的最說明天企業,0.5,0.5,"['商業', '諜', '說', '企業', '']"
1254,對於現在這些民間企業,對於市在這些明間企,0.7,0.3,"['對於', '在這些', '間企', '']"
1255,報告委員就是你才講,委因為正裡代講,0.222222222222222,0.777777777777778,"['委', '講', '']"
1256,就會給相關的部會,就會上班的不會,0.5,0.5,"['就會', '的', '會', '']"
1257,不光完全公部門,薄完全歐門,0.428571428571429,0.571428571428571,"['完全', '門', '']"
1258,在近一步請教就是說局長,在最不請加就所職長,0.363636363636364,0.636363636363636,"['在', '請', '就', '長', '']"
1259,合作無間是必然要有的,合作不就必然又有,0.5,0.5,"['合作', '必然', '有', '']"
1260,所有的企業全部做情蒐嗎,所的企業陳部就輕消晚,0.454545454545455,0.545454545454545,"['所', '的企業', '部', '']"
1261,是用分類的方法,是認分隊的方法,0.714285714285714,0.285714285714286,"['是', '分', '的方法', '']"
1262,去做情這個,製作請這個,0.4,0.6,"['這個', '']"
1263,我們再情蒐,所們在輕鬆,0.2,0.8,"['們', '']"
